0.0,0.698420
0.0,0.698946
0.0,0.698706
0.0,0.697024
0.0,0.698410
0.0,0.703793
0.0,0.704815
0.0,0.698697
0.0,0.684614
0.0,0.668862
0.0,0.660107
0.0,0.652949
0.0,0.648973
0.0,0.651655
0.0,0.653932
0.0,0.656562
0.0,0.662107
0.0,0.663994
0.0,0.666632
0.0,0.665235
0.0,0.660819
0.0,0.652559
0.0,0.644978
0.0,0.637634
0.0,0.629740
0.0,0.624933
0.0,0.618117
0.0,0.615942
0.0,0.621183
0.0,0.625422
0.0,0.629026
0.0,0.630795
0.0,0.629691
0.0,0.624233
0.0,0.617756
0.0,0.615234
0.0,0.615148
0.0,0.612017
0.0,0.605999
0.0,0.599252
0.0,0.596067
0.0,0.596204
0.0,0.598483
0.0,0.604148
0.0,0.609329
0.0,0.615269
0.0,0.618877
0.0,0.622546
0.0,0.631264
0.0,0.645187
0.0,0.658922
0.0,0.668489
0.0,0.671593
0.0,0.673878
0.0,0.677649
0.0,0.681586
0.0,0.684912
0.0,0.682465
0.0,0.673792
0.0,0.665282
0.0,0.659133
0.0,0.651105
0.0,0.642333
0.0,0.633012
0.0,0.615934
0.0,0.593622
0.0,0.569186
0.0,0.549707
0.0,0.539662
0.0,0.546900
0.0,0.562699
0.0,0.580947
0.0,0.595765
0.0,0.606956
0.0,0.614857
0.0,0.622870
0.0,0.633950
0.0,0.652004
0.0,0.671331
0.0,0.684824
0.0,0.692251
0.0,0.695029
0.0,0.695761
0.0,0.696153
0.0,0.699632
0.0,0.705095
0.0,0.714026
0.0,0.722616
0.0,0.727585
0.0,0.731961
0.0,0.732160
0.0,0.731324
0.0,0.730531
0.0,0.727607
0.0,0.724771
0.0,0.719924
0.0,0.716158
0.0,0.714658
0.0,0.713255
0.0,0.712489
0.0,0.706053
0.0,0.697233
0.0,0.690872
0.0,0.689227
0.0,0.689089
0.0,0.682182
0.0,0.679205
0.0,0.682392
0.0,0.682513
0.0,0.676758
0.0,0.671228
0.0,0.668978
0.0,0.671519
0.0,0.672546
0.0,0.672768
0.0,0.678011
0.0,0.684496
0.0,0.686754
0.0,0.682550
0.0,0.676884
0.0,0.669273
0.0,0.662656
0.0,0.660316
0.0,0.662019
0.0,0.662337
0.0,0.655561
0.0,0.648473
0.0,0.646133
0.0,0.644354
0.0,0.644018
0.0,0.649071
0.0,0.657155
0.0,0.661983
0.0,0.667816
0.0,0.680827
0.0,0.692219
0.0,0.696479
0.0,0.695122
0.0,0.694798
0.0,0.693024
0.0,0.686224
0.0,0.679831
0.0,0.675756
0.0,0.668673
0.0,0.661726
0.0,0.657611
0.0,0.650818
0.0,0.640310
0.0,0.630549
0.0,0.622424
0.0,0.617734
0.0,0.611951
0.0,0.609741
0.0,0.614260
0.0,0.618448
0.0,0.618051
0.0,0.608950
0.0,0.600937
0.0,0.600886
0.0,0.603144
0.0,0.604709
0.0,0.603673
0.0,0.601060
0.0,0.599793
0.0,0.595552
0.0,0.592481
0.0,0.590317
0.0,0.585927
0.0,0.585182
0.0,0.587672
0.0,0.592327
0.0,0.594057
0.0,0.597521
0.0,0.597292
0.0,0.597857
0.0,0.604822
0.0,0.617293
0.0,0.624508
0.0,0.629348
0.0,0.640418
0.0,0.654681
0.0,0.664207
0.0,0.670964
0.0,0.677089
0.0,0.679633
0.0,0.682782
0.0,0.692344
0.0,0.698565
0.0,0.698906
0.0,0.697558
0.0,0.697562
0.0,0.704994
0.0,0.710358
0.0,0.712995
0.0,0.719145
0.0,0.729864
0.0,0.739755
0.0,0.744273
0.0,0.751430
0.0,0.762187
0.0,0.771764
0.0,0.773957
0.0,0.773793
0.0,0.775909
0.0,0.772174
0.0,0.756146
0.0,0.737347
0.0,0.721514
0.0,0.707367
0.0,0.697460
0.0,0.693375
0.0,0.692568
0.0,0.691601
0.0,0.688047
0.0,0.683490
0.0,0.680759
0.0,0.687038
0.0,0.693869
0.0,0.699025
0.0,0.704444
0.0,0.712282
0.0,0.716706
0.0,0.715464
0.0,0.712429
0.0,0.701083
0.0,0.686080
0.0,0.669576
0.0,0.654667
0.0,0.647277
0.0,0.643350
0.0,0.644656
0.0,0.648054
0.0,0.654315
0.0,0.662004
0.0,0.664969
0.0,0.664529
0.0,0.661286
0.0,0.657068
0.0,0.649821
0.0,0.639121
0.0,0.634443
0.0,0.632104
0.0,0.627893
0.0,0.621646
0.0,0.619021
0.0,0.617554
0.0,0.615416
0.0,0.611133
0.0,0.604341
0.0,0.599553
0.0,0.598281
0.0,0.600841
0.0,0.606888
0.0,0.613708
0.0,0.619621
0.0,0.621454
0.0,0.618582
0.0,0.616139
0.0,0.615812
0.0,0.612511
0.0,0.611821
0.0,0.613148
0.0,0.618499
0.0,0.624796
0.0,0.629520
0.0,0.635159
