70.70,59.80
70.70,59.96
70.70,59.82
70.70,59.97
70.70,59.99
70.70,59.87
70.70,59.75
70.70,59.85
70.70,59.90
70.70,60.2
70.70,60.0
70.70,59.76
70.70,59.78
70.70,59.80
70.70,59.71
70.70,59.95
70.70,59.86
70.70,59.84
70.70,59.81
70.70,59.93
70.70,60.3
70.70,59.87
70.70,59.82
70.70,59.84
70.70,60.3
70.70,59.68
70.70,59.84
70.70,59.77
70.70,59.80
70.70,59.77
70.70,59.79
70.70,59.75
70.70,59.84
70.70,59.74
70.70,59.86
70.70,59.79
70.70,59.94
70.70,60.1
70.70,59.92
70.70,59.78
70.70,59.89
70.70,59.86
70.70,59.86
70.70,60.0
70.70,59.90
70.70,59.75
70.70,59.71
70.70,60.9
70.70,59.90
70.70,59.98
70.70,59.81
70.70,59.93
70.70,59.78
70.70,59.68
70.70,59.75
70.70,59.81
70.70,60.2
70.70,59.88
70.70,59.79
70.70,59.85
70.70,59.92
70.70,59.78
70.70,59.78
70.70,59.78
70.70,59.84
70.70,59.94
70.70,59.76
70.70,59.78
70.70,59.82
70.70,60.6
70.70,59.91
88.80,77.27
88.80,77.20
88.80,78.59
88.80,78.37
88.80,78.52
88.80,76.36
88.80,76.38
88.80,76.56
88.80,76.5
88.80,75.86
88.80,76.15
88.80,75.63
88.80,75.56
88.80,75.65
88.80,76.88
88.80,76.57
88.80,76.66
88.80,76.56
88.80,76.65
88.80,76.72
88.80,76.54
88.80,76.54
88.80,76.36
88.80,76.36
88.80,76.66
88.80,76.63
88.80,76.56
88.80,76.87
88.80,76.8
88.80,76.59
88.80,76.29
88.80,76.50
88.80,76.60
88.80,76.47
88.80,76.58
88.80,76.54
88.80,76.45
88.80,76.23
88.80,76.52
88.80,76.46
88.80,76.43
88.80,76.61
88.80,76.54
88.80,76.56
88.80,76.45
88.80,76.66
88.80,76.62
88.80,76.50
88.80,76.52
88.80,76.51
88.80,76.53
88.80,76.46
88.80,76.75
88.80,76.51
88.80,76.52
88.80,76.78
88.80,76.59
88.80,76.65
88.80,76.40
88.80,76.50
88.80,76.25
88.80,76.58
88.80,76.52
88.80,76.28
88.80,76.51
88.80,76.53
88.80,76.33
88.80,76.48
88.80,76.59
88.80,76.44
88.80,76.54
88.80,76.60
88.80,76.50
88.80,76.38
88.80,76.70
88.80,76.33
88.80,76.54
88.80,76.66
88.80,76.69
88.80,76.60
88.80,76.62
88.80,76.51
88.80,76.36
88.80,76.35
88.80,76.60
88.80,76.32
88.80,76.57
88.80,76.66
88.80,76.80
88.80,76.60
88.80,76.53
88.80,76.58
88.80,76.44
88.80,76.41
88.80,76.50
88.80,76.46
88.80,76.61
88.80,76.67
88.80,76.40
88.80,76.54
88.80,76.34
88.80,76.38
88.80,76.51
88.80,76.60
88.80,76.74
88.80,76.40
88.80,76.49
88.80,76.70
88.80,76.63
88.80,76.62
88.80,76.74
88.80,76.47
88.80,76.30
88.80,76.79
88.80,76.48
88.80,76.45
88.80,76.53
88.80,76.45
88.80,76.75
88.80,76.47
88.80,76.46
88.80,76.47
88.80,76.63
88.80,76.51
88.80,76.41
88.80,76.56
88.80,76.49
