16768,96,5632
16844,88,5512
16856,48,5436
16748,160,5640
16748,252,5600
16736,48,5532
16748,100,5528
16720,36,5688
16904,120,5700
16792,52,5620
16720,-4,5572
16772,128,5496
16760,144,5436
16792,172,5572
16836,132,5564
16720,-44,5532
16672,76,5480
16720,144,5680
16872,212,5664
16692,160,5604
16692,12,5560
16744,100,5532
16852,36,5376
16756,248,5548
16816,292,5688
16800,-8,5568
16772,8,5652
16900,124,5728
16672,108,5500
16704,124,5684
16756,20,5588
16864,148,5260
16592,180,5580
16664,64,5604
16900,140,5464
16820,188,5608
16692,164,5608
16720,40,5560
16880,20,5532
16788,-24,5596
16728,32,5636
16748,88,5544
16808,236,5680
16744,260,5728
16736,60,5508
16696,-8,5516
16792,4,5476
16836,120,5496
16764,192,5684
16812,4,5492
16684,0,5620
16708,-24,5560
16872,164,5560
16800,216,5600
16788,144,5644
16764,24,5408
16720,-8,5552
16760,116,5448
16744,228,5552
16848,168,5656
16800,84,5508
16744,88,5504
16812,8,5464
16680,92,5640
16676,108,5628
16792,56,5556
16780,88,5500
16756,-16,5528
16768,76,5660
16772,172,5556
16732,64,5524
16780,32,5664
16712,56,5608
16800,56,5724
16756,148,5572
16724,56,5472
16772,84,5620
16808,128,5672
16796,20,5580
16736,-12,5556
16852,8,5616
16816,80,5608
16836,248,5568
16816,124,5540
16728,252,5712
16824,108,5476
16768,72,5472
16848,184,5588
16712,152,5432
16608,80,5616
16700,40,5572
16936,80,5532
16792,116,5588
16704,184,5632
16800,148,5588
16828,28,5560
16776,44,5444
16800,40,5596
16832,184,5524
16776,64,5508
16732,128,5484
16800,68,5652
16784,132,5504
16828,116,5404
16724,120,5656
16748,116,5432
16772,-56,5532
16856,76,5444
16836,64,5468
16792,260,5592
16716,120,5584
16792,100,5640
16772,-4,5616
16832,116,5592
16768,144,5508
16824,36,5616
16720,96,5472
16796,40,5492
16872,104,5464
16748,84,5600
16808,112,5636
16788,96,5488
16800,-36,5636
16820,-16,5528
16756,64,5576
16824,104,5592
16776,40,5652
16772,136,5696
16756,172,5696
16772,84,5448
16808,96,5736
16860,108,5508
16752,176,5464
16760,112,5532
16888,120,5604
16772,116,5504
16756,44,5496
16784,96,5508
16796,132,5540
16776,112,5576
16768,80,5464
16812,76,5556
16800,44,5548
16812,116,5480
16724,116,5640
16804,148,5580
16796,120,5528
16856,104,5680
16752,108,5676
16736,44,5664
16868,124,5552
16776,136,5472
16760,-44,5560
16760,84,5576
16800,36,5460
16892,204,5524
16720,80,5540
16792,128,5488
16764,56,5628
16760,76,5548
16708,84,5696
16748,120,5476
16732,24,5624
16876,108,5636
16800,32,5564
16704,84,5540
16732,144,5656
16712,76,5560
16768,56,5624
16804,52,5480
16740,108,5600
16808,36,5648
16736,132,5556
16708,140,5516
16748,100,5592
16760,28,5616
16788,196,5648
16656,132,5656
16760,24,5692
16812,40,5516
16700,108,5728
16696,112,5572
16720,140,5592
16668,-16,5572
16772,40,5660
16680,88,5568
16816,48,5560
16808,96,5560
16844,36,5584
16808,152,5584
16808,84,5608
16740,156,5576
16788,152,5516
16720,96,5476
16676,-8,5436
16752,128,5448
16740,176,5540
16748,84,5516
16844,40,5616
16896,60,5532
16832,0,5536
16728,164,5580
16812,80,5460
16728,96,5428
16816,76,5484
16828,216,5640
16824,80,5616
16836,4,5532
16748,64,5496
16780,64,5508
16752,72,5504
16836,116,5564
16816,140,5636
16800,140,5540
16700,84,5484
16804,108,5448
16680,68,5568
16872,180,5504
16852,140,5540
16800,152,5684
16760,64,5520
16820,52,5596
16852,8,5588
16724,80,5392
16732,116,5656
16804,144,5476
16692,164,5516
16768,124,5672
16760,112,5600
16824,144,5632
16736,128,5624
16776,152,5572
16732,48,5460
16724,-56,5472
16816,152,5592
16768,84,5476
16704,48,5528
16800,68,5460
16904,80,5576
16812,52,5460
16744,152,5540
16796,132,5648
16832,156,5556
16748,136,5688
16716,148,5520
16752,152,5668
16812,40,5572
16792,72,5472
16700,128,5488
16744,124,5696
16784,216,5604
16716,56,5476
16736,172,5564
16824,152,5580
16772,72,5508
16820,120,5492
16808,128,5512
16792,168,5544
16824,120,5544
16648,108,5688
16700,44,5512
16628,56,5576
16768,8,5576
16816,100,5536
16812,156,5752
16720,72,5432
16756,96,5652
16816,-4,5568
16764,84,5664
16704,264,5488
16716,160,5596
16764,172,5572
16680,156,5616
16744,24,5552
16776,84,5592
16848,104,5592
16776,-12,5404
16804,36,5568
16756,64,5568
16808,104,5564
16784,24,5532
16760,160,5576
16780,96,5604
16808,232,5616
16840,184,5576
16800,92,5668
16788,40,5400
16752,68,5648
16652,116,5528
16884,96,5576
16780,56,5472
16800,144,5484
16816,120,5504
16784,56,5588
16844,32,5496
16740,84,5500
16776,128,5512
16744,136,5580
16848,208,5600
16808,68,5528
16768,92,5568
16788,36,5492
16740,36,5704
16780,152,5508
16716,100,5636
16716,132,5572
16736,100,5636
16828,4,5448
16768,64,5516
16800,184,5416
16720,48,5612
16760,100,5548
16744,-20,5592
16720,164,5660
16804,156,5492
16752,152,5428
16848,56,5568
16776,164,5572
16864,72,5428
16860,108,5492
16832,64,5596
16860,96,5564
16748,0,5648
16736,44,5512
16904,52,5604
16752,152,5568
16752,136,5540
16864,44,5532
16772,36,5500
16852,172,5568
16996,104,5784
16636,84,5264
16648,32,5652
16836,64,5688
16708,-8,5624
16716,104,5380
16888,248,5512
16832,228,5660
16860,172,5524
16728,24,5372
16552,-104,5564
16864,-96,5524
16800,180,5428
16832,360,5544
16672,252,5620
16696,20,5632
16804,-56,5592
16752,52,5452
16772,132,5564
16792,148,5604
16908,-4,5632
16704,-36,5588
16768,-48,5720
16728,152,5488
16852,240,5560
16800,124,5588
16704,60,5520
16852,52,5592
16864,60,5532
16832,184,5628
16784,144,5572
16768,68,5476
16780,-12,5604
16800,132,5576
16756,124,5568
16808,216,5592
16872,20,5544
16716,-84,5568
16688,28,5616
16816,84,5416
16884,180,5456
16772,44,5736
16792,20,5716
16808,72,5624
16856,144,5648
16784,116,5584
16756,148,5604
16752,32,5604
16812,32,5640
16744,108,5476
16760,164,5484
16812,200,5604
16744,36,5524
16668,8,5616
16804,60,5484
16856,200,5508
16764,192,5476
16756,208,5648
16760,-12,5512
16832,88,5572
16724,220,5652
16692,80,5508
16828,100,5556
16800,120,5372
16816,36,5516
16904,200,5704
16928,152,5632
16768,200,5364
16736,140,5480
16632,-112,5708
16700,-8,5680
16836,176,5604
16832,424,5548
16736,140,5684
16712,-104,5708
16804,-144,5376
16668,-4,5576
16968,248,5748
16800,312,5544
16736,172,5616
16588,-40,5656
16680,-140,5700
16908,128,5544
16820,232,5504
16800,344,5632
16768,88,5580
16756,4,5408
16744,-124,5488
16820,84,5624
16968,312,5572
16804,320,5572
16700,152,5668
16684,-192,5728
16824,-148,5532
16776,176,5648
16720,240,5596
16784,176,5748
16804,-16,5632
16828,-108,5540
16828,0,5608
16764,92,5728
16768,128,5576
16792,136,5552
16856,204,5632
16804,144,5532
16784,40,5496
16848,164,5412
16752,120,5528
16776,64,5508
16772,88,5632
16800,60,5568
16776,148,5536
16680,108,5564
16800,120,5544
16860,128,5688
16800,144,5532
16832,204,5564
16696,60,5508
16676,96,5596
16748,144,5616
16840,144,5636
16748,184,5536
16876,212,5500
16796,60,5532
16768,20,5552
16800,160,5536
16784,268,5540
16856,128,5652
16744,192,5612
16912,208,5660
16748,112,5368
16644,156,5620
16764,-80,5688
16724,60,5664
16784,84,5540
16844,260,5592
16672,84,5544
16864,80,5472
16784,44,5384
16640,92,5520
16740,8,5656
16912,164,5576
16844,180,5412
16716,120,5576
16656,144,5664
16820,156,5652
16760,164,5448
16676,156,5560
16628,116,5556
16716,68,5532
16796,32,5556
16704,-28,5452
16992,216,5768
16484,204,5748
16784,80,5588
16804,16,5520
16660,116,5512
16704,172,5560
16748,196,5600
16840,144,5576
16764,72,5788
16768,124,5768
16760,128,5572
16732,264,5628
16800,88,5552
16812,88,5484
16760,52,5632
16808,-28,5612
16808,180,5652
16792,172,5616
16656,72,5536
16772,64,5564
16804,140,5568
16704,80,5532
16816,148,5512
16676,224,5476
16820,172,5624
16756,52,5576
16812,92,5404
16756,168,5572
16800,84,5476
16800,156,5676
16768,84,5620
16784,-32,5476
16768,108,5632
16688,108,5508
16740,76,5580
16832,148,5584
16744,108,5676
16720,160,5592
16792,120,5664
16708,-12,5648
16812,64,5568
16744,112,5568
16772,56,5564
16720,240,5640
16804,144,5616
16764,80,5640
16632,72,5488
16808,96,5524
16800,36,5496
16776,128,5676
16676,-44,5684
16760,88,5560
16760,44,5488
16752,64,5652
16856,96,5468
16816,124,5508
16760,180,5568
16840,80,5504
16816,140,5504
16788,40,5588
16808,32,5616
16680,96,5680
16768,136,5672
16728,120,5612
16668,80,5744
16816,84,5588
16696,108,5596
16828,124,5444
16700,32,5644
16872,68,5660
16576,180,5564
16884,184,5432
16672,228,5592
16736,80,5568
16768,128,5528
16844,108,5604
16776,104,5708
16752,104,5612
16816,52,5664
16804,32,5452
16796,4,5444
16692,124,5556
16736,72,5644
16744,140,5580
16756,0,5520
16796,112,5652
16868,192,5572
16788,100,5612
16824,0,5540
16808,-24,5748
16760,60,5488
16728,148,5600
16712,60,5536
16764,28,5552
16792,96,5752
16792,92,5624
16804,260,5492
16748,128,5604
16680,96,5496
16768,32,5564
16668,104,5576
16824,184,5532
16688,168,5632
16760,168,5428
16780,104,5532
16740,76,5620
16752,192,5556
16900,88,5608
16796,84,5472
16840,36,5684
16828,88,5592
16832,132,5584
16836,188,5616
16800,196,5612
16668,-36,5712
16696,80,5520
16804,104,5452
16752,144,5664
16780,232,5656
16716,120,5508
16720,56,5584
16752,112,5488
16728,80,5540
16676,48,5580
16876,100,5684
16728,112,5424
16724,116,5572
16712,-32,5608
16708,112,5484
16752,108,5652
16764,92,5528
16712,88,5524
16784,168,5660
16744,204,5708
16772,152,5592
16812,212,5592
16768,148,5584
16788,120,5664
16792,56,5620
16748,60,5496
16744,24,5480
16812,136,5612
16824,140,5568
16840,168,5636
16828,200,5532
16756,136,5600
16808,152,5600
16860,168,5600
16828,172,5580
16764,172,5600
16776,108,5564
16756,124,5528
16784,228,5636
16844,20,5616
16888,68,5604
16844,4,5620
16716,96,5576
16748,116,5672
16804,144,5676
16816,88,5764
16820,-40,5476
16672,108,5600
16784,116,5500
16852,236,5352
17044,96,5328
16856,32,5704
16760,148,5656
16868,128,5552
16728,56,5508
16652,96,5688
16696,100,5668
16796,72,5484
16696,84,5444
16752,116,5664
16756,96,5712
16788,0,5456
16724,84,5616
16892,48,5740
16692,120,5316
16724,172,5628
16828,96,5688
16832,88,5516
16724,116,5640
16784,164,5640
16772,116,5556
16768,84,5420
16680,16,5488
16776,100,5556
16808,180,5640
16840,76,5676
16792,12,5676
16740,32,5600
16836,64,5664
16728,136,5668
16940,116,5580
16840,260,5460
16720,164,5640
16636,56,5532
16712,-40,5656
16828,84,5588
16608,268,5544
17080,316,5616
16860,280,5384
16516,32,5568
16620,-176,5720
16680,-116,5496
17024,292,5404
16896,328,5508
16788,376,5632
16816,52,5508
16732,-88,5452
16648,-172,5612
16508,-68,5640
17044,168,5588
16820,176,5484
16600,8,5656
16712,-72,5676
16940,20,5660
16732,220,5460
16732,184,5624
16720,136,5496
16788,-12,5340
16816,16,5652
16736,132,5696
16772,232,5432
16756,132,5468
16672,80,5656
16860,0,5568
16620,16,5488
16816,68,5572
16756,96,5776
16776,56,5532
16804,132,5472
16796,0,5668
16684,16,5620
16724,112,5600
16788,88,5580
16792,184,5680
16828,340,5544
16640,80,5488
16936,12,5580
16836,40,5468
16680,172,5708
16776,224,5768
16712,56,5560
16832,52,5536
16720,124,5620
16808,148,5688
16912,240,5684
16792,160,5344
16752,-36,5708
16724,-92,5732
16772,32,5348
16796,284,5748
16840,180,5492
16776,100,5488
16896,184,5540
16712,-12,5388
16764,20,5464
16832,200,5548
16836,192,5420
16880,128,5444
16720,40,5584
16740,28,5448
16772,160,5592
16836,144,5544
16800,160,5532
16732,148,5504
16848,24,5488
16816,52,5648
16876,36,5328
16672,128,5612
16744,12,5644
16860,32,5608
16788,96,5532
16724,192,5560
16824,128,5744
16764,216,5468
16672,108,5568
16832,244,5460
16840,244,5568
16816,72,5616
16944,64,5584
16852,92,5776
16800,116,5524
16748,236,5592
16884,164,5360
16816,148,5488
16824,168,5584
16744,52,5540
16668,88,5672
16780,172,5668
16864,248,5744
16820,268,5540
16724,76,5672
16664,76,5684
16592,-16,5420
16924,116,5624
16788,216,5508
16724,164,5488
16620,160,5724
16644,0,5568
16828,140,5460
16880,236,5436
16732,404,5556
16776,268,5512
16728,52,5480
16596,16,5656
16808,-68,5640
16796,92,5656
16804,240,5564
16832,200,5692
16668,8,5632
16720,8,5508
16904,112,5620
16744,104,5628
16688,212,5636
16644,72,5576
16752,20,5576
16716,84,5492
16784,116,5540
16752,32,5652
16872,156,5672
16824,64,5580
16748,172,5568
16792,68,5544
16848,176,5560
16812,172,5500
16736,124,5616
16852,108,5568
16728,76,5524
16756,84,5552
16876,108,5680
16724,32,5712
16760,64,5632
16860,156,5720
16696,68,5664
16776,136,5576
16720,96,5588
16628,172,5492
16808,120,5612
16792,80,5616
16732,96,5608
16812,20,5524
16752,92,5572
16808,60,5652
16792,-16,5468
16776,144,5672
16732,120,5592
16808,200,5616
16708,172,5616
16784,220,5584
16740,32,5536
16820,8,5732
16780,116,5584
16792,124,5460
16660,160,5540
16904,100,5732
16696,64,5524
16700,88,5588
16892,24,5700
16832,148,5492
16700,128,5624
16724,92,5656
16628,12,5680
16740,8,5532
16832,-44,5588
16728,108,5564
16752,116,5644
16800,52,5560
16744,140,5508
16744,128,5564
16776,164,5640
16864,132,5632
16760,116,5720
16796,16,5548
16728,32,5588
16820,64,5476
16744,4,5600
16760,112,5680
16792,128,5524
16700,68,5584
16776,24,5536
16808,152,5688
16752,120,5596
16836,220,5600
16768,92,5512
16700,76,5624
16688,84,5548
16812,160,5472
16780,156,5660
16848,108,5568
16784,28,5556
16700,112,5464
16844,76,5552
16764,164,5624
16840,92,5488
16800,104,5616
16728,0,5636
16712,64,5576
16784,160,5484
16708,136,5672
16692,104,5584
16788,144,5600
16748,164,5492
16828,160,5592
16812,196,5568
16752,96,5512
16812,112,5552
16776,124,5596
16760,128,5720
16720,216,5536
16820,116,5568
16788,84,5608
16728,68,5540
16860,84,5568
16748,172,5620
16824,128,5568
16832,92,5532
16728,156,5556
16744,140,5616
16796,108,5480
16860,8,5552
16820,112,5612
16784,128,5708
16740,84,5492
16744,152,5628
16820,52,5560
16712,60,5532
16740,68,5484
16732,0,5528
16708,112,5556
16720,-32,5536
16800,112,5540
16760,76,5600
16624,92,5468
16812,-28,5720
16724,100,5684
16672,104,5648
16744,68,5632
16728,140,5600
16700,60,5524
16844,96,5600
16888,116,5592
16840,276,5484
16776,128,5624
16784,8,5564
16776,156,5628
16720,132,5492
16728,80,5588
16780,152,5608
16664,80,5504
16828,92,5592
16736,120,5680
16828,96,5472
16820,52,5512
16796,140,5668
16744,56,5644
16736,252,5612
16872,112,5536
16760,20,5608
16696,52,5648
16740,-28,5588
16760,112,5632
16804,192,5640
16760,96,5476
16752,-12,5632
16712,96,5592
16780,192,5632
16728,220,5468
16796,144,5588
16944,164,5664
16512,184,5616
16944,28,5624
16740,108,5556
16772,76,5552
16784,148,5728
16848,128,5476
16660,232,5620
16832,96,5632
16744,56,5592
16720,104,5536
16836,164,5716
16796,92,5508
16752,268,5624
16628,24,5456
16792,64,5420
16964,32,5704
16732,20,5440
16756,212,5540
16772,184,5692
16736,32,5500
16836,76,5488
16660,104,5428
16764,120,5504
16784,76,5508
16744,80,5508
16732,124,5624
16756,108,5484
16752,112,5640
16748,112,5636
16692,76,5644
16792,116,5612
16796,144,5480
16796,212,5560
16776,80,5584
16816,84,5732
16784,52,5476
16800,-32,5668
16764,52,5380
16768,108,5432
16744,68,5596
16848,28,5612
16812,4,5712
16768,184,5476
16736,32,5640
16788,184,5448
16828,196,5552
16732,280,5676
16764,108,5636
16840,76,5500
16784,92,5624
16800,148,5700
16740,136,5608
16776,84,5568
16792,24,5708
16844,120,5652
16884,124,5568
16696,160,5488
16728,84,5628
16692,-136,5460
16708,200,5652
16840,224,5516
16752,200,5292
16740,216,5584
16832,60,5668
16800,8,5464
16688,72,5632
16744,136,5624
17080,36,5640
16432,216,5540
16788,16,5680
16864,-8,5696
16760,76,5504
16820,208,5336
16856,116,5748
16760,88,5520
16732,16,5556
16840,176,5584
16744,192,5704
16744,156,5728
16888,164,5536
16856,116,5712
16752,88,5608
16700,120,5492
16808,144,5596
16756,128,5604
16740,24,5552
16816,-20,5564
16800,136,5516
16708,52,5600
16872,28,5588
16816,144,5648
16744,-4,5572
16708,160,5644
16732,172,5516
16888,88,5516
16736,124,5552
16800,116,5540
16848,-12,5596
16820,140,5532
16760,172,5588
16708,68,5548
16760,24,5552
16784,132,5600
16744,76,5620
16768,76,5536
16832,140,5652
16824,88,5680
16856,172,5536
16780,84,5648
16792,172,5584
16744,16,5552
16740,136,5692
16780,52,5508
16764,128,5472
16828,108,5460
16816,136,5532
16800,52,5540
16856,76,5572
16796,80,5696
16748,144,5576
16848,156,5592
16728,44,5584
16812,48,5532
16780,148,5708
16824,144,5452
16748,116,5512
16796,-40,5552
16756,52,5540
16780,96,5628
16808,132,5496
16768,120,5540
16792,-24,5552
16740,64,5488
16704,40,5604
16712,212,5468
16764,144,5520
16800,72,5612
16772,44,5600
16736,84,5540
16792,64,5656
16776,152,5564
16784,76,5480
16800,112,5624
16844,96,5676
16880,96,5508
16688,12,5664
16688,80,5584
16800,32,5568
16856,56,5532
16720,48,5604
16772,16,5528
16764,88,5592
16824,96,5460
16752,168,5532
16684,128,5400
16780,108,5568
16800,44,5624
16808,0,5560
16764,140,5692
16728,144,5624
16732,52,5568
16808,116,5448
16752,152,5484
16788,104,5636
16808,104,5548
16764,-32,5584
16752,100,5528
16688,172,5652
16804,96,5632
16764,24,5472
16784,96,5464
16760,280,5688
16740,248,5712
16736,204,5536
16760,160,5508
16732,88,5468
16708,100,5640
16736,184,5488
16768,112,5592
16832,-20,5668
16792,28,5452
16792,88,5496
16800,120,5524
16880,152,5600
16752,152,5548
16732,68,5528
16708,36,5500
16744,92,5648
16692,136,5572
16856,-20,5616
16764,136,5608
16720,140,5596
16760,188,5660
16700,180,5680
16720,48,5712
16804,48,5680
16804,116,5524
16672,40,5624
16704,128,5612
16724,172,5472
16756,144,5580
16732,96,5604
16776,172,5552
16800,192,5672
16764,72,5600
16828,148,5504
16848,112,5452
16680,96,5568
16720,68,5628
16784,64,5484
16900,72,5636
16680,104,5520
16720,76,5556
16852,36,5628
16860,120,5544
16864,52,5568
16772,84,5676
16684,72,5596
16776,56,5584
16808,80,5580
16756,20,5708
16652,292,5592
16812,108,5604
16764,116,5548
16808,52,5680
16688,-8,5484
16736,44,5604
16796,52,5704
16688,92,5596
16732,64,5724
16876,168,5532
16812,28,5648
16760,136,5500
16824,120,5576
16776,180,5580
16712,192,5508
16780,80,5628
16812,88,5680
16672,84,5340
16796,52,5456
16804,140,5588
16748,84,5668
16852,68,5488
16732,68,5676
16748,108,5668
16800,56,5492
16800,40,5552
16780,108,5552
16812,56,5600
16824,132,5508
16752,88,5716
16808,80,5656
16760,152,5672
16736,160,5520
16736,0,5484
16748,100,5532
16880,172,5476
16724,148,5504
16760,104,5692
16752,72,5556
16800,100,5424
16684,140,5660
16620,40,5572
16872,-8,5500
16852,40,5608
16760,196,5468
16832,284,5664
16724,152,5676
16804,44,5616
16796,-24,5416
16672,132,5496
16788,152,5472
16748,184,5552
16776,92,5676
16804,16,5604
16796,108,5524
16724,196,5672
16800,152,5540
16792,24,5580
16800,12,5528
16804,200,5572
16760,236,5712
16764,112,5496
16740,92,5504
16724,152,5608
16816,84,5496
16704,140,5684
16788,96,5664
16808,64,5716
16820,60,5748
16680,84,5416
16696,40,5632
16792,108,5520
16760,148,5556
16740,132,5572
16752,44,5640
16740,116,5548
16672,84,5544
16668,88,5560
16788,120,5524
16704,140,5544
16836,8,5528
16760,48,5648
16724,172,5636
16816,188,5552
16676,152,5580
16696,124,5616
16752,116,5556
16752,124,5504
16716,260,5608
16724,128,5748
16688,68,5632
16788,-4,5576
16772,76,5688
16804,184,5532
16728,140,5576
16716,112,5656
16696,-60,5488
