11656,-11584,7004
12120,-12156,6132
10584,-12128,5240
10276,-12912,3788
11064,-12716,2820
10724,-8936,4024
8988,-8008,6168
9128,-12924,4172
9436,-14652,2980
9640,-15164,2340
10008,-15268,1796
10128,-13648,2444
9328,-11728,4196
9224,-11756,5524
8644,-12304,4616
9296,-11992,2320
10364,-12940,1304
10344,-12756,2704
9228,-11976,3808
8760,-12540,3496
7976,-12508,3228
8920,-11400,2484
10148,-9724,1920
11504,-8820,2776
10724,-9884,4380
10236,-10572,4984
10536,-10512,4708
14180,-10064,5644
13232,-10072,7584
12544,-11068,7324
12688,-11328,7808
11964,-9056,5656
14520,-8704,5508
15892,-8660,6860
15876,-8112,9656
14936,-8676,11792
14636,-8080,12260
14852,-7396,11624
13724,-6252,10944
15232,-5188,11876
15808,-5992,10128
16168,-5748,8688
16192,-7092,8928
16500,-7260,10368
16808,-6104,11972
14708,-6452,12580
16828,-6672,11904
15520,-6964,10712
15456,-7024,11780
15584,-6120,12668
15228,-4008,12280
14932,-3816,13888
14292,-4168,15316
13980,-3408,14392
14872,-3044,12416
15044,-4696,12988
14244,-5956,14884
13804,-5268,14708
13456,-5460,14812
12916,-7108,16420
12684,-6472,15148
12548,-4596,13952
11248,-4788,15568
10988,-5452,16820
10624,-4084,15056
10828,-3684,15308
9248,-4160,16592
9800,-3364,14536
9712,-3176,13652
8648,-3448,15004
7144,-5452,17160
7176,-6796,18508
7648,-7468,17960
8572,-7572,16804
8460,-6788,16724
7416,-5136,12096
7968,-4056,18672
5036,-3620,21188
6044,-4000,22696
6900,-4560,20588
6240,-5464,18620
5460,-6212,18240
5100,-6200,17524
5316,-5704,19072
4412,-5692,20556
4584,-5968,19680
3756,-7408,20608
3592,-7836,20816
4260,-6000,17968
3384,-3436,16576
2620,-2384,19224
2300,-2704,20396
1308,-5144,21036
1172,-7428,20236
944,-9484,20600
1292,-9916,21572
2452,-7852,19964
812,-4024,16524
-484,-2288,15708
-680,-3328,18432
-1328,-4728,20820
-1196,-5972,20632
-1592,-6556,20000
-1716,-6172,19460
-2500,-5584,18852
-2836,-4828,17760
-3508,-5016,18600
-3560,-5456,19396
-3840,-5840,19008
-3848,-5424,17152
-4540,-5020,15072
-5052,-4792,15792
-5256,-5148,17628
-5948,-5864,19548
-6316,-6532,19188
-6508,-7440,17204
-5880,-6888,14188
-5840,-5624,12636
-6828,-4836,15088
-7880,-5544,16768
-8296,-7512,15228
-8224,-9700,13516
-7920,-10596,11640
-7256,-10200,9116
-7508,-9256,8628
-9088,-8956,9360
-9288,-9512,10716
-8520,-9212,10704
-8172,-7924,11924
-8328,-7304,13312
-9036,-8088,12816
-7988,-8976,10572
-7208,-8872,8408
-6676,-8304,6824
-6320,-8804,10348
-7608,-11020,14700
-7608,-11620,15496
-6540,-13864,15452
-5548,-13868,12156
-6036,-12212,9780
-5884,-9652,8144
-5320,-8804,7692
-4208,-9516,10496
-4260,-10344,12232
-3572,-11372,12584
-1896,-11120,9928
-2020,-10604,8656
-240,-11724,11496
-1400,-15376,15840
180,-17852,13084
1516,-18108,8140
828,-16632,5096
1072,-15320,4284
3644,-15476,6872
3752,-17340,12952
4100,-17676,12584
4300,-16148,10176
3892,-14860,6192
4632,-14212,3564
7344,-14632,6456
7676,-16052,13108
7688,-16764,15940
8056,-16288,10812
7768,-15376,6676
8564,-13676,6100
10780,-12448,12416
10732,-12104,14548
10880,-10952,16468
9728,-9800,15712
9072,-9224,13008
11700,-9676,11868
12788,-9852,12436
12100,-10572,13620
12600,-10208,14628
12712,-10716,16376
12116,-10836,15748
13012,-7856,14788
12216,-5448,12784
12252,-3760,10936
12344,-3684,12344
12900,-5244,16224
13120,-6884,19040
12532,-6584,17692
11836,-3600,15588
12144,-1252,14352
13144,-64,15064
12848,48,15696
12964,-392,14924
13200,-1528,16300
13236,-2032,16880
13288,-384,15824
12632,2864,15308
12592,4456,15996
12296,1912,18392
12248,-536,16484
12140,236,13644
11948,3824,12228
12048,4744,13400
11824,4668,15420
11740,3808,12804
11852,4396,12032
11936,5260,12504
12096,5800,13520
12024,6524,12992
11280,5988,11104
12768,2808,10448
11416,136,9576
14344,644,12020
13628,2728,11732
13928,4016,8484
13264,3136,4932
15992,1924,7580
15148,692,8740
15136,1328,9008
16108,4616,5656
19348,5796,5188
22944,5232,10220
23052,6100,15576
18896,6324,13920
16016,3488,9444
15220,-1536,6192
15864,-6172,4928
19656,-6424,8324
20960,-2544,11496
19600,804,11036
17736,2980,9532
16200,1932,7036
16276,80,6752
16912,-3684,9144
17540,-3164,11524
17408,-664,10400
16872,1184,7128
16212,1080,4300
17064,-480,5908
16552,-3264,11796
15524,-6896,15164
16244,-9328,14368
16588,-8700,10424
16484,-7600,8204
16060,-5560,9180
15188,-5556,10652
16036,-5284,9176
14812,-5536,8664
13496,-5760,7396
12840,-4240,9388
11252,-4400,12808
11816,-6904,15872
13140,-9248,14120
13104,-7452,9088
11724,-6580,8096
10664,-9372,12048
11460,-10916,13068
11652,-9988,12984
11236,-9880,16880
10924,-9732,16644
11928,-9692,15980
10952,-8692,15624
10236,-8168,10720
9756,-9560,8760
8948,-13136,7760
8964,-13908,7660
10172,-16236,9424
9348,-15624,14240
7328,-14172,17392
7960,-13596,14900
8560,-11028,9048
6952,-8916,6912
6088,-10012,8528
5504,-12556,10628
6272,-12912,10804
6076,-12216,11648
6344,-12420,14956
5444,-13160,17368
5736,-11624,14108
4392,-12272,13224
4592,-13888,11712
4744,-14548,10808
4724,-12764,11044
3708,-12324,14228
3576,-12660,15236
4164,-13096,15092
3872,-13076,15040
2716,-13332,16696
2212,-13268,15564
1980,-13844,13244
2932,-13048,12764
2748,-9532,15536
820,-6888,19792
488,-7060,20488
672,-9324,18260
936,-9340,17684
76,-8380,18684
372,-6332,18400
-632,-4856,18024
-1820,-5620,23308
-792,-7944,20172
-1160,-7864,19464
-716,-5812,17000
-1940,-3600,17440
-2632,-3596,19048
-2856,-5192,20408
-3212,-7012,21016
-2680,-6492,20088
-3376,-3944,18616
-3512,-1872,16968
-4096,-1260,17032
-3860,-2008,18140
-4664,-2160,19884
-4768,-2360,20080
-5092,-2364,20296
-5696,-3040,20184
-5868,-3372,18244
-6084,-3624,17604
-6516,-3856,17840
-6768,-3412,18144
-6444,-2388,17272
-6764,-1500,15864
-7004,-1516,16360
-7184,-1924,16400
-6588,-1648,15728
-7868,-64,15184
-7884,-556,16196
-8264,-1416,16508
-7972,-1924,16696
-8304,-2584,17108
-7884,-2820,16840
-8260,-2436,16220
-8608,-2260,17072
-8460,-2708,17476
-7816,-2316,15780
-7712,-1424,14384
-7304,-92,15568
-7548,84,17128
-7396,-492,16880
-6972,-2000,16400
-6516,-2836,14904
-5944,-2156,17428
-5512,-1368,19532
-6264,-1072,23412
-5732,-2984,21188
-5288,-4444,16220
-4404,-3144,12788
-3968,-928,15580
-2356,1180,22164
-3192,2152,26076
-3368,500,23280
-2904,-1348,20328
-1708,-1204,18992
-2044,796,20496
-1764,1664,20428
-816,1400,18988
-392,1680,19584
312,2120,21628
636,2100,21020
1576,2336,20120
1588,3716,20352
2208,5260,20400
2140,5460,17504
2960,4384,14412
4128,5464,15736
4892,7280,18192
5348,8868,18928
5164,9304,19284
4812,7956,17952
6392,6152,15296
7320,6916,14360
6808,8636,15788
6852,9184,16724
6868,8928,15672
9144,8424,13484
9412,9568,12244
9148,10204,12868
8496,9424,14200
8204,7548,13640
8160,5372,13508
11312,6416,13664
12572,9396,11600
11928,10104,11696
12456,10404,11080
11892,10096,9952
12780,8416,8764
14092,8716,10128
13092,9120,10188
13200,7780,8504
13452,7132,6832
12576,5232,4508
14416,4300,4712
15808,4552,5964
16200,7204,8980
16048,8844,10628
16580,8576,9276
15336,7084,5276
14540,3108,3552
16416,72,6208
18600,2420,9848
18460,6564,10012
16656,6764,7880
15928,4584,5624
15644,296,6280
17636,-2152,8140
21156,920,11340
21140,4824,11396
18980,6180,7604
16856,4728,5768
16284,728,8100
15704,-1656,9520
18464,-440,10952
19508,1484,10380
18364,2796,9020
16732,2344,8056
15940,220,8768
16236,-1904,8848
16820,-3324,9528
18104,-3536,10248
17996,-2284,9068
16608,-312,8932
16348,-264,10440
15628,-636,13724
15724,-660,14056
16012,-384,13636
15260,-780,13440
14840,-1284,12560
15212,-1620,12144
15336,-1620,12452
13876,-1380,13252
12992,-1304,14584
13608,-1056,15304
13316,-556,15160
12644,-756,14664
11712,-852,14956
10856,-2156,15388
11668,-3148,16652
11432,-3160,17480
11436,-3824,18092
11216,-3544,18028
10920,-3076,17884
9676,-2008,16808
9480,-1824,15804
9488,-2532,15464
9612,-3276,16656
8988,-3412,17664
8728,-2624,18028
8308,-2016,18116
7168,-2268,19660
6656,-3628,22012
7200,-4256,21724
5788,-4096,19076
6124,-5976,16444
6408,-7856,12552
6316,-7372,14320
6444,-7064,13336
5876,-4408,12212
4740,-2520,14040
4048,-4296,16420
3532,-5368,18212
7968,-3424,19456
6764,1008,17660
5292,-1348,18512
4892,-6092,18268
5184,-7144,18760
4732,-4936,18984
5848,-1204,20256
5232,-2780,15712
4616,-2504,18500
4388,-2428,20912
5108,-1992,19564
6328,-2792,16856
6216,-3060,16104
6380,-2696,18916
6616,-1884,20152
6904,-1824,19564
7332,-2244,18628
7820,-2776,19744
7284,-2476,21640
7080,-1772,22148
7220,-1140,21604
8280,-412,19444
7840,852,17076
8208,1768,18080
8260,2088,18964
8356,1820,19172
9072,1140,19984
8408,1256,19912
8404,1632,18852
8656,1968,18232
8832,2704,18232
8472,3572,18844
8540,3972,18760
8532,4024,17664
9296,4324,16644
9176,5376,16524
9684,6344,15676
9656,6788,15100
9540,6864,15748
9164,7004,16240
8688,6984,15852
8852,6812,14416
10160,7532,12336
10580,9304,10356
10816,10744,9280
10692,11568,9924
10768,11408,10552
10512,10520,11152
10316,9148,11072
10396,7896,9088
10220,7168,6552
11232,7744,4592
12396,9720,8168
13268,11856,11916
11160,11432,11056
11040,9316,8524
10864,5820,5372
12128,4240,4388
15752,9228,8684
14400,11292,7400
12676,10184,6600
12256,6928,8208
15512,3776,9792
18036,5040,12328
18380,9192,12904
15684,11548,11444
15104,10728,10224
15856,7628,11572
15460,5220,11756
15140,5372,9824
14232,4752,9980
14432,3776,13036
14548,3640,15412
14508,3460,15932
13432,3016,17152
13536,2892,18096
14324,2732,16476
14560,3568,13712
14024,3332,12328
12964,2144,12504
13536,1208,13828
13436,1204,15428
13772,1312,18156
12604,1760,19896
13068,2292,17268
12512,2024,17336
11700,812,19312
11656,-836,20520
11716,-1556,20020
11048,-932,17104
10360,808,16040
10104,2264,17688
11372,2456,20604
10276,2988,21508
8860,1896,19300
8384,784,16940
7368,356,14548
7628,140,14036
6176,1064,15716
5596,924,17116
4908,820,18856
5056,-268,17332
4900,-560,15424
4740,44,15092
4448,1100,14772
3640,1668,13856
4532,1328,13836
5528,2040,14360
5124,3092,13724
4748,3228,12176
4872,2684,11336
5432,1628,13832
5896,512,15728
7800,200,17988
8176,776,19808
9204,1188,18636
9232,1540,18208
10588,2300,18540
11608,2972,21856
11620,3096,22548
11436,2484,24896
11680,1224,25088
11504,-332,24008
11648,-1372,23516
11216,-1120,23744
11204,564,21988
10576,1884,22816
10184,2280,22204
10604,2340,20996
10056,2564,21084
9028,2380,20460
8852,1656,20268
8716,1324,20560
8540,1344,20412
8240,1268,20436
8280,1020,20876
7324,596,20252
6536,140,17400
6024,-180,16136
5472,152,14996
4488,668,14512
3892,656,14256
3816,752,13876
3468,604,15964
3508,388,15908
3308,712,14332
2588,964,13652
3580,1168,14424
3960,1524,15312
4504,2316,15448
4776,2940,14772
5180,2948,14500
5560,2204,15324
5572,1092,15704
6848,-36,15764
7992,-692,18336
8724,-404,21952
9744,228,23528
9688,844,21964
9976,836,19848
9648,392,18440
9416,-84,15420
10064,-360,14312
12448,-1048,20908
13356,-728,29200
12404,840,27516
12400,1448,22356
12080,568,19724
11612,260,19112
12320,188,19856
11716,992,22192
11832,1004,21792
11404,500,20564
11728,512,19160
11400,448,21124
11460,572,24048
10020,540,23048
10180,-56,18520
9716,72,14812
9544,816,14400
9076,2536,14408
8256,4388,14816
7820,5032,15068
7028,5480,15904
6552,4644,16128
7848,4008,14640
6076,5064,12456
6168,6052,12428
5988,4680,14012
6348,2148,16052
4644,540,15832
5356,-576,15088
5264,-1068,14648
5300,-1096,15368
4700,-508,16496
5224,-740,18396
6328,-2088,20816
6956,-3536,22264
6776,-5108,22092
6772,-5908,21700
7764,-5940,21520
8608,-4236,21568
9264,-2040,22396
7920,516,22332
7672,2620,21824
7408,1992,22088
7756,788,20424
8440,12,17892
7960,120,17124
7412,988,17704
6364,1776,18272
6652,2444,17220
8252,3700,16996
8112,5924,17004
7076,7468,17516
7840,5896,19016
8368,4404,18876
9660,5184,17376
8884,6076,17704
7100,4732,20384
7548,3312,22476
7992,1616,20892
8540,-4,16752
7172,-564,14112
6700,-452,14720
6408,-1996,16976
6920,-4244,20084
7008,-5972,20516
7292,-7496,20972
7276,-8764,21272
7424,-8416,21852
7300,-6040,21608
6760,-3380,20248
6580,-2112,18964
6228,-2384,19120
6264,-4328,20216
6580,-6296,20468
7092,-6948,20648
7844,-6308,21316
8796,-4956,21796
8588,-3852,21604
8748,-1896,18608
8832,-624,17836
9356,2216,17276
9568,5548,16760
9208,7484,16268
9024,9560,16428
7964,16256,16428
8812,9124,18336
9348,844,18152
8160,-744,18808
7796,1612,18616
7752,3868,18172
7604,7996,18876
8380,8216,15852
8496,5768,15164
7200,4520,15816
8504,2604,19404
8524,900,21412
8344,1396,19472
7884,2284,16348
7496,2520,14444
7424,1700,17640
7420,0,19356
7204,-1524,19076
7856,-2940,19520
7612,-3520,20504
7308,-3756,19612
6928,-3716,19620
6980,-3640,20244
7816,-4180,21096
7652,-4864,21864
7596,-5720,22340
7472,-5716,21468
7856,-4904,20908
8036,-3176,20272
8324,-1856,20292
8656,-1352,20720
8608,-1168,19740
8628,132,18552
8208,1248,17524
7672,1176,18476
6708,-372,19608
6912,-2816,20160
8888,-4320,20140
10476,-2460,20192
10132,1688,17972
9444,5568,15848
8284,8640,15524
7576,10440,16168
7828,10700,17080
8340,9444,18172
8552,7064,18244
8632,5340,16364
8656,4384,16552
8636,3884,18092
8280,2820,20336
8680,3176,20396
8520,3040,20012
7648,2204,18936
7140,696,17964
7080,-1592,17548
7476,-3516,17840
6904,-4332,18624
6808,-3996,19416
6952,-3872,19664
6720,-4072,19872
7180,-5256,20176
7640,-6612,21148
7600,-7012,21248
7756,-8300,21944
7888,-8792,21224
8096,-6736,20004
8460,-3908,19376
8200,-1960,19288
7848,-1200,19844
7620,-1920,20520
7904,-3384,20856
8252,-5060,21748
8644,-5660,21388
9728,-3484,18604
9492,-480,15604
8732,2028,15396
8024,2916,17424
9232,3092,19584
9568,4096,19656
9168,6120,17232
8580,7880,15760
7908,10344,16812
8676,6856,17456
8784,6228,17544
9080,6960,17892
8448,6744,18232
7852,4268,19008
8352,1620,18984
8828,-1128,18440
8348,-3328,17416
7984,-4044,17560
7384,-5288,19152
7304,-6340,20184
6476,-6544,21068
7348,-6776,19284
6964,-7124,18540
6960,-7280,18896
6988,-7304,19640
7276,-7144,19796
7076,-6684,19428
7172,-6352,19100
9520,-6604,19444
8092,-10424,19696
8904,-8996,18352
8268,-4744,19568
8288,-1648,20496
8692,1656,20372
8196,4484,19276
7608,6604,18092
7680,7848,17524
7692,7888,17252
7216,6528,18192
8040,3460,19020
7480,8,18876
8136,-2092,17668
7576,-3104,17580
7560,-3764,17840
8340,-772,18860
6876,-2288,19816
6736,-4300,19048
7008,-5972,19124
7036,-5420,19208
6480,-5324,19376
5420,-11092,18884
7804,-8136,17840
7764,-420,18756
7616,4288,18924
6876,7536,19416
6336,7988,19224
6616,4260,18676
6884,588,18816
7496,-1768,18772
7832,-2396,18748
7612,-2276,18836
7284,-2040,18964
8704,-1504,19300
7580,-2024,19152
6808,-2704,18840
6860,-3216,18108
6800,-3756,17708
6768,-4000,17896
6704,-4344,18740
7772,-5036,19792
7008,-7272,19696
7340,-8104,18532
7340,-8384,18536
8004,-6700,19436
8584,-3564,20168
8940,172,20508
8204,3612,19688
7132,6312,18436
7328,6320,17928
8172,6780,17316
8380,7820,17096
8092,8036,17452
8524,6452,18456
8768,4524,17916
8412,1860,17464
7884,-1780,18272
8104,-5980,19404
8116,-9416,19964
7688,-11504,19660
7260,-12200,20320
7200,-12564,20424
7464,-11700,19540
7676,-10096,20424
8072,-9032,21524
9120,-6904,20808
10404,-2744,19284
9568,2460,17264
8720,6876,15292
7644,9900,14704
7392,11504,16348
6576,10148,20152
7488,5652,19416
7856,1864,17688
8220,-1224,16996
8748,-3668,18788
8592,-5532,23680
8652,-6512,26484
8704,-6752,25344
9344,-4004,25564
8848,-2280,26980
8776,-620,24196
7172,-284,20648
6568,420,17760
6608,568,17528
5996,1592,16188
4408,2224,14976
3396,1588,12552
3212,420,10652
2976,-528,11148
2552,-1464,11932
3076,-2172,11828
4020,-2356,12076
4396,-2048,12772
4600,-1148,9344
5452,-20,6628
6812,-516,10432
8580,-1784,16384
11152,-2552,22440
12236,-2568,27212
12736,-2320,29328
12644,-2400,28768
13168,-2588,26484
12440,-1596,24428
11920,-372,22920
11416,144,21932
11904,-236,21804
12620,168,24572
12480,652,27520
12804,364,26936
11208,-1188,26008
10524,-3720,20216
10320,-4404,19348
11760,-3208,19940
9572,-476,23104
8080,284,18340
6092,-440,13492
4996,-972,10116
4160,-856,8312
3568,-436,9468
3132,0,11496
2620,-284,11340
3092,-1312,9560
3748,-1352,9532
4736,56,9744
5268,1724,11272
5656,2148,13324
5772,1028,14204
6944,-584,14884
9220,-1964,18724
10580,-2168,24156
10984,-1796,27760
10544,-2044,28424
10300,-3440,25496
9732,-4096,21920
10012,-3856,20256
10440,-2868,22204
11480,-1056,24156
11448,516,26068
11112,1616,25616
10712,1696,23568
10420,716,20860
9736,-72,19904
9604,-296,20784
10416,-136,22484
9920,928,22172
9180,1364,20224
8888,1020,20048
7992,-220,20296
7920,-1944,18244
7520,-2852,15840
6412,-3024,17576
5332,-3384,18620
5348,-3384,14904
4692,-2180,10760
4284,-412,9412
3880,1896,10824
3308,3540,11624
2872,3496,10608
2928,2036,9864
3564,208,10280
5112,-164,10848
5644,372,12492
6460,568,15008
6852,-336,17516
7544,-1792,19428
9672,-3148,21668
10716,-2964,25504
10464,-1860,26904
10416,-892,25616
11252,-340,24400
12004,192,25956
11764,1012,27268
11444,880,27032
11236,-1300,23428
11484,-1760,22464
11368,-1588,23180
11512,-848,25204
11064,-656,26288
10868,-1624,24532
10032,-2432,21560
9776,-2324,20260
9144,-1772,20440
7356,-564,16948
5892,-264,13624
4836,-856,13224
4964,-1364,13744
5312,-728,14488
4236,440,13944
3768,1204,12080
3284,1360,10280
2768,1480,9372
2668,640,9816
3840,32,11644
3660,704,12900
3760,1544,10828
3972,1968,9540
4768,2008,9652
7220,1312,13124
9536,1144,20704
9028,800,26108
9104,-1040,26228
9600,-3496,24032
10708,-3788,24604
10504,-1924,25656
10408,772,25580
10580,1376,25988
10588,1964,26020
10100,2556,24392
9396,2408,22756
9396,1948,22660
9348,1464,22780
9636,1200,22436
8704,364,21484
9088,-904,20932
10068,-1288,22600
8640,-1608,24968
8812,-2240,23480
7356,-3896,22688
7208,-5660,19752
6792,-6916,18092
5652,-6500,17444
5552,-4012,13680
4020,-1592,11772
3580,-336,11060
3012,-424,12364
3624,-1116,13484
4292,-884,13072
4808,256,12316
5176,2000,11788
4780,3284,12748
5124,3540,12648
6264,4120,12048
8356,4708,14288
7664,5072,19404
8484,4896,20952
9636,4188,20272
10208,3412,21496
10856,3316,23032
10864,2784,25992
11196,1704,26760
11416,1160,25920
10920,844,24820
11528,704,24700
11756,612,25720
10392,128,25976
9924,-2200,25524
10624,-4048,24732
10344,-4804,26288
8380,-4788,26112
7932,-5252,22928
7112,-5356,19736
6560,-5464,17780
7032,-4972,15972
6628,-3780,14656
5556,-2560,12968
4916,-2684,12100
4892,-2992,12704
5384,-2564,12988
6544,-388,13092
5968,3320,11408
5316,6600,8896
4560,8564,8332
5604,8736,9328
6316,8248,12876
7244,7348,17068
7196,6576,19584
7104,4924,19924
7168,1756,18864
7812,1096,18316
8740,1196,18228
9840,2496,20492
10216,3584,25656
10012,3912,27864
10200,3968,28200
10372,3680,27644
10448,3032,25464
10920,2796,24880
10220,2964,24844
9360,2872,24068
8636,1640,23900
8732,-8,24852
9384,-2020,25788
8016,-2724,25288
7536,-3224,23364
7304,-3876,21928
5808,-4528,22276
5684,-4432,18968
5260,-4640,16852
5236,-4776,15160
6340,-3936,14316
5960,-1036,13952
4984,1772,12788
4380,3216,11964
4228,2980,12080
4644,2512,11828
5660,2888,11940
5616,3956,12684
5316,5428,13468
5416,5720,14668
5664,5632,13652
6436,5596,12944
7428,5512,12776
8484,5320,15544
8732,4404,19492
9328,2924,22504
10144,1788,24132
9048,1784,23140
11352,2724,24252
11964,3564,27660
11552,4436,29804
11444,3900,27716
11748,2928,25364
11348,1940,23708
11056,456,24464
10380,-776,24220
10144,-1900,23896
9588,-2412,24420
9456,-2672,25488
8040,-3020,25052
7688,-3032,21100
6664,-3252,18516
7024,-3600,16272
5528,-3304,16072
4748,-2708,15492
4940,-2000,14604
4816,-1156,14040
4448,-684,13780
4244,-516,13872
4584,-628,14632
5680,1180,13272
5184,4204,9776
4092,6280,9604
4452,8512,9216
4976,9232,11884
4896,8388,14068
5392,6792,12984
6452,3140,13328
7764,2236,16368
8544,1616,19316
9716,1268,22208
10572,1132,25392
11056,952,28372
10364,636,29076
10764,-500,27232
10984,-1088,24700
11608,-508,24176
11476,1104,25836
10876,2540,25764
11168,2880,24052
11632,3056,24328
10256,2500,26648
10928,2092,25416
9696,1652,24640
8804,1144,22200
8032,260,18480
7420,24,14276
5288,120,12972
4928,84,12136
4648,40,13168
4264,400,13828
3568,604,12552
3280,408,11732
3096,-108,11212
3340,-420,11184
4524,-36,11928
4780,1380,12944
5176,2884,13084
5084,3564,12808
5332,3672,13460
5768,3136,14460
6320,2348,15784
6704,936,16644
7784,296,17212
9092,336,19768
9516,908,22596
9992,1428,24948
10148,1620,26124
10712,1592,25704
11140,1972,25172
11872,2304,25184
12092,2524,26096
12084,2616,26688
11816,2064,25908
11600,1312,24240
11512,984,22396
11476,928,22592
10832,1348,24196
11068,1412,23548
9800,768,24196
9720,-336,22432
8428,-1368,19724
7396,-1536,13676
6572,-1116,12300
6284,-24,12500
4692,1524,14320
3972,2016,13968
3756,1536,11508
3604,1560,11160
3372,1220,10288
3240,1532,9348
2928,2200,9680
3388,2984,8696
3392,3732,8928
3808,3336,9836
4984,2776,9532
6172,2420,10112
6560,1600,12704
7800,644,15624
8900,-264,19048
9672,-996,22328
10428,-1844,24640
11320,-2328,26492
11008,-1972,27172
10680,-1164,25544
10588,-520,23960
11236,-208,22952
12412,892,23756
12948,2232,25808
11836,2852,27120
11964,2520,26280
12160,1592,24944
11916,628,25992
11904,128,26088
11352,628,25000
10696,556,24660
9612,-72,22496
9064,-796,18544
8852,-436,15688
7696,644,15104
6160,1660,14640
4772,2132,13424
4436,1532,11788
4188,900,10484
3916,356,11196
3184,156,12052
3060,460,11476
3200,328,11348
4040,680,10976
4156,1812,10924
4296,2832,11844
4668,2756,13384
5096,2240,14072
5108,1320,13736
